case_id,type,description,mae,mse,max_error,num_problematic_params
284,boundary,osc_1_volume = -3.1120,0.35283276438713074,0.3003346920013428,3.2515175342559814,7
285,boundary,osc_1_volume = 1.1571,0.3214990198612213,0.159709632396698,1.0587389469146729,7
286,boundary,osc_1_volume = -3.1120,0.3532630503177643,0.29805782437324524,3.2106008529663086,7
287,boundary,osc_1_volume = 1.1571,0.31515082716941833,0.15433184802532196,1.025754451751709,7
288,boundary,osc_2_volume = 0.0000,0.298804372549057,0.13602711260318756,0.8922170400619507,7
289,boundary,osc_2_volume = 1.0000,0.30704018473625183,0.14576226472854614,0.9503123164176941,7
290,boundary,osc_2_volume = -1.4683,0.32071447372436523,0.16874700784683228,1.4807839393615723,7
291,boundary,osc_2_volume = 1.2357,0.31426191329956055,0.1578567773103714,1.2287265062332153,7
292,boundary,osc_2_volume = -1.4683,0.31952884793281555,0.16866661608219147,1.4757453203201294,7
293,boundary,osc_2_volume = 1.2493,0.3174550235271454,0.15777195990085602,1.1881275177001953,7
294,boundary,noise_volume = 0.0000,0.3039519786834717,0.14133115112781525,0.8922991156578064,7
295,boundary,noise_volume = 1.0000,0.3184141218662262,0.1551995426416397,0.9998136162757874,7
296,boundary,noise_volume = -0.2998,0.31030261516571045,0.1436883807182312,0.892166256904602,7
297,boundary,noise_volume = 4.6819,0.37726035714149475,0.4745907783508301,4.681857109069824,7
298,boundary,noise_volume = -0.2998,0.30765944719314575,0.1427472084760666,0.8922467231750488,7
299,boundary,noise_volume = 4.6819,0.3727794885635376,0.4713557958602905,4.681801795959473,7
300,boundary,filter_cutoff_freq = 0.0000,0.30206024646759033,0.13951992988586426,0.8928713202476501,7
301,boundary,filter_cutoff_freq = 1.0000,0.31833064556121826,0.15641508996486664,0.999901294708252,7
302,boundary,filter_cutoff_freq = -1.8993,0.3346876800060272,0.19685441255569458,1.8994160890579224,7
303,boundary,filter_cutoff_freq = 2.0746,0.34044939279556274,0.20860403776168823,2.0746166706085205,7
304,boundary,filter_cutoff_freq = -2.2830,0.340597927570343,0.22074057161808014,2.283137559890747,7
305,boundary,filter_cutoff_freq = 2.0746,0.33095812797546387,0.20531196892261505,2.0744173526763916,7
306,boundary,filter_resonance = 0.0000,0.2982242703437805,0.13565613329410553,0.8933460116386414,7
307,boundary,filter_resonance = 1.0000,0.3100506663322449,0.15040498971939087,0.9996315240859985,7
308,boundary,filter_resonance = -0.5888,0.30421632528305054,0.1407250612974167,0.8923357129096985,7
309,boundary,filter_resonance = 2.8502,0.3417667746543884,0.26021119952201843,2.8499178886413574,7
310,boundary,filter_resonance = -0.5888,0.30065613985061646,0.13759005069732666,0.8942716717720032,7
311,boundary,filter_resonance = 3.1799,0.3508792519569397,0.29199573397636414,3.179844379425049,7
312,boundary,filter_env_amt = 0.0000,0.299797385931015,0.13691115379333496,0.8938690423965454,7
313,boundary,filter_env_amt = 1.0000,0.3144986927509308,0.15308299660682678,0.9982834458351135,7
314,boundary,filter_env_amt = -0.9196,0.31454023718833923,0.15079857409000397,0.9207626581192017,7
315,boundary,filter_env_amt = 2.5729,0.3405265212059021,0.23844747245311737,2.5720207691192627,7
316,boundary,filter_env_amt = -1.2165,0.3216617703437805,0.16428115963935852,1.2168357372283936,7
317,boundary,filter_env_amt = 2.5904,0.34362733364105225,0.243963360786438,2.590209722518921,7
318,boundary,filter_mode = 0.0000,0.29773983359336853,0.13462309539318085,0.8951867818832397,7
319,boundary,filter_mode = 1.0000,0.31378260254859924,0.15338905155658722,0.9999349117279053,7
320,boundary,filter_mode = -0.3222,0.3099304139614105,0.1433398574590683,0.8923133015632629,7
321,boundary,filter_mode = 4.5489,0.3768533170223236,0.45673197507858276,4.548927307128906,7
322,boundary,filter_mode = -0.3222,0.3081098794937134,0.14274026453495026,0.892585277557373,7
323,boundary,filter_mode = 4.5489,0.3643307387828827,0.4487626850605011,4.548699855804443,7
324,boundary,filter_slope = 0.0000,0.31043651700019836,0.14299920201301575,0.8935471773147583,7
325,boundary,filter_slope = 1.0000,0.3072006404399872,0.14180123805999756,0.8938013315200806,7
326,boundary,filter_slope = -1.3153,0.3230137526988983,0.17457792162895203,1.5504429340362549,7
327,boundary,filter_slope = 0.7563,0.30864086747169495,0.14329825341701508,0.8938311338424683,7
328,boundary,filter_slope = -1.3153,0.32929375767707825,0.1959553062915802,1.9277889728546143,7
329,boundary,filter_slope = 0.7563,0.3136392831802368,0.1461934745311737,0.8924224972724915,7
330,boundary,filter_key_follow = 0.0000,0.3038397431373596,0.14001141488552094,0.8930169939994812,7
331,boundary,filter_key_follow = 1.0000,0.31696563959121704,0.15484555065631866,0.9988179802894592,7
332,boundary,filter_key_follow = -2.0557,0.33164289593696594,0.20354707539081573,2.060600757598877,7
333,boundary,filter_key_follow = 2.4370,0.344359815120697,0.2328442633152008,2.436811923980713,7
334,boundary,filter_key_follow = -2.0557,0.3356682360172272,0.20577646791934967,2.062706470489502,7
335,boundary,filter_key_follow = 2.4370,0.3395254909992218,0.23117053508758545,2.4357194900512695,7
336,boundary,voice_panning = 0.0000,0.30422595143318176,0.14003461599349976,0.8925172090530396,7
337,boundary,voice_panning = 1.0000,0.31806573271751404,0.1545305848121643,0.9350014925003052,7
338,boundary,voice_panning = -1.6250,0.32881495356559753,0.188653364777565,1.7905519008636475,7
339,boundary,voice_panning = 1.2057,0.3250352144241333,0.16137969493865967,1.1068934202194214,7
340,boundary,voice_panning = -1.6250,0.32713785767555237,0.1862058788537979,1.733183741569519,7
341,boundary,voice_panning = 1.2057,0.3230154812335968,0.16177819669246674,1.1337226629257202,7
342,boundary,mod_fx_type = 0.0000,0.2958737015724182,0.13491621613502502,0.8925982117652893,7
343,boundary,mod_fx_type = 1.0000,0.30956125259399414,0.14720964431762695,0.9826726913452148,7
344,boundary,mod_fx_type = -1.5114,0.3180423080921173,0.1690370738506317,1.5310819149017334,7
345,boundary,mod_fx_type = 0.7378,0.3067874312400818,0.1419060081243515,0.8927192687988281,7
346,boundary,mod_fx_type = -1.5114,0.31650057435035706,0.1671430617570877,1.5249426364898682,7
347,boundary,mod_fx_type = 0.7378,0.30848389863967896,0.14276175200939178,0.892334520816803,7
348,boundary,mod_fx_enable = 0.0000,0.29153895378112793,0.12773878872394562,0.8876201510429382,7
349,boundary,mod_fx_enable = 1.0000,0.30999717116355896,0.14433953166007996,0.99888676404953,7
350,boundary,mod_fx_enable = -0.8921,0.30216625332832336,0.13949015736579895,0.8943326473236084,7
351,boundary,mod_fx_enable = 1.1151,0.3078885078430176,0.14733634889125824,1.110243558883667,7
352,boundary,mod_fx_enable = -0.8921,0.3060986399650574,0.14136581122875214,0.8923463225364685,7
353,boundary,mod_fx_enable = 1.1151,0.30959922075271606,0.14886538684368134,1.1148295402526855,7
354,boundary,mod_fx_rate = 0.0000,0.3017122745513916,0.1401863396167755,0.8921669125556946,7
355,boundary,mod_fx_rate = 1.0000,0.3155211806297302,0.15348690748214722,0.999837338924408,7
356,boundary,mod_fx_rate = -0.8049,0.318519651889801,0.1513749659061432,0.8921554088592529,7
357,boundary,mod_fx_rate = 4.0728,0.3630565404891968,0.3905106782913208,4.0725016593933105,7
358,boundary,mod_fx_rate = -1.0565,0.3200432062149048,0.15802016854286194,1.0564931631088257,7
359,boundary,mod_fx_rate = 4.7846,0.37077629566192627,0.4826715588569641,4.784385681152344,7
360,boundary,mod_fx_depth = 0.0000,0.30535653233528137,0.13880519568920135,0.8940584659576416,7
361,boundary,mod_fx_depth = 1.0000,0.3190573751926422,0.1545131802558899,0.9092546701431274,7
362,boundary,mod_fx_depth = -4.0789,0.3660212457180023,0.40639522671699524,4.181472301483154,7
363,boundary,mod_fx_depth = 1.4176,0.32220005989074707,0.16340723633766174,1.2553192377090454,7
364,boundary,mod_fx_depth = -4.7409,0.379048228263855,0.49819910526275635,4.842526912689209,7
365,boundary,mod_fx_depth = 1.4176,0.33323878049850464,0.17346051335334778,1.3659433126449585,7
366,boundary,space_fx_type = 0.0000,0.2965796887874603,0.13214334845542908,0.8935631513595581,7
367,boundary,space_fx_type = 1.0000,0.31056496500968933,0.14650827646255493,0.9429494142532349,7
368,boundary,space_fx_type = -1.7821,0.32696008682250977,0.19195038080215454,1.9751399755477905,7
369,boundary,space_fx_type = 0.8222,0.30670273303985596,0.14168722927570343,0.8925371766090393,7
370,boundary,space_fx_type = -1.7821,0.32313477993011475,0.19074882566928864,1.98074471950531,7
371,boundary,space_fx_type = 0.8222,0.3084472119808197,0.14216500520706177,0.8928284645080566,7
372,boundary,space_fx_amount = 0.0000,0.30057492852211,0.13572250306606293,0.8921768665313721,7
373,boundary,space_fx_amount = 1.0000,0.306865930557251,0.1466132253408432,0.9997605085372925,7
374,boundary,space_fx_amount = -0.7301,0.30751556158065796,0.14249730110168457,0.8930236101150513,7
375,boundary,space_fx_amount = 2.6619,0.33811065554618835,0.24226970970630646,2.661877155303955,7
376,boundary,space_fx_amount = -0.7301,0.3064810633659363,0.14139927923679352,0.8925614953041077,7
377,boundary,space_fx_amount = 2.6619,0.33915582299232483,0.24284683167934418,2.6618764400482178,7
378,boundary,space_fx_param1 = 0.0000,0.30518537759780884,0.14145389199256897,0.8923405408859253,7
379,boundary,space_fx_param1 = 1.0000,0.3186282217502594,0.15560203790664673,0.999351441860199,7
380,boundary,space_fx_param1 = -2.2020,0.341646671295166,0.2169756144285202,2.203277826309204,7
381,boundary,space_fx_param1 = 2.0147,0.33156606554985046,0.1979975700378418,2.0134761333465576,7
382,boundary,space_fx_param1 = -2.2020,0.3420628309249878,0.21560341119766235,2.2022225856781006,7
383,boundary,space_fx_param1 = 2.2628,0.3416295349597931,0.22047929465770721,2.26267409324646,7
384,boundary,space_fx_param2 = 0.0000,0.29903918504714966,0.13800308108329773,0.8942739963531494,7
385,boundary,space_fx_param2 = 1.0000,0.3193143308162689,0.1555616855621338,0.9947701096534729,7
386,boundary,space_fx_param2 = -1.8228,0.33161231875419617,0.19233781099319458,1.8290032148361206,7
387,boundary,space_fx_param2 = 2.3590,0.33504652976989746,0.21913403272628784,2.340320348739624,7
388,boundary,space_fx_param2 = -1.8228,0.3355964422225952,0.1935652792453766,1.8243776559829712,7
389,boundary,space_fx_param2 = 2.6378,0.34361809492111206,0.2453601360321045,2.63409686088562,7
390,boundary,master_bypass = 0.0000,0.30869778990745544,0.1430964171886444,0.8922300338745117,7
391,boundary,master_bypass = 1.0000,0.3226519525051117,0.15834765136241913,0.9993248581886292,7
392,boundary,master_bypass = 0.0000,0.3071230351924896,0.14158110320568085,0.8924422860145569,7
393,boundary,master_bypass = 0.0000,0.3039410412311554,0.14004117250442505,0.8940762877464294,7
394,boundary,master_bypass = 0.0000,0.30698201060295105,0.14205574989318848,0.8924083709716797,7
395,boundary,master_bypass = 0.0000,0.3127070367336273,0.14469823241233826,0.8922199010848999,7
396,extreme_combination,Extreme combination #1,0.580361134306286,0.5571596203425454,0.999934394560114,7
397,extreme_combination,Extreme combination #2,0.4506578590944903,0.4216335115687051,0.999712654040195,7
398,extreme_combination,Extreme combination #3,0.4774665692282063,0.4521073740538847,0.9999189851732808,7
399,extreme_combination,Extreme combination #4,0.41550261704833247,0.3914036858516641,0.9997545221704058,7
400,extreme_combination,Extreme combination #5,0.5203791844078021,0.49300917558997537,0.999806629071827,7
401,extreme_combination,Extreme combination #6,0.49290244893926216,0.476213086325769,0.9999877870868659,7
402,extreme_combination,Extreme combination #7,0.5465285329522279,0.5270369357930016,0.9999855221976759,7
403,extreme_combination,Extreme combination #8,0.5424721334438249,0.5155068137595444,0.9998292851960286,7
404,extreme_combination,Extreme combination #9,0.5759651161754873,0.5599418087346388,0.999991447636603,7
405,extreme_combination,Extreme combination #10,0.3729943324385452,0.3514441406604783,0.9999541164906987,7
406,extreme_combination,Extreme combination #11,0.5445085428762082,0.51547488226177,0.9998653873190051,7
407,extreme_combination,Extreme combination #12,0.42885796481740807,0.40446538099556656,0.9998190876940498,7
408,extreme_combination,Extreme combination #13,0.513693146956443,0.4979698082723226,0.9999655824285583,7
409,extreme_combination,Extreme combination #14,0.4566719502968364,0.4363228214186814,0.9999733732202003,7
410,extreme_combination,Extreme combination #15,0.4562778015385971,0.4265626932782005,0.999780293321237,7
411,extreme_combination,Extreme combination #16,0.5015319145633398,0.46886871887776377,0.9998979770025471,7
412,extreme_combination,Extreme combination #17,0.45488475744483975,0.43337305954961386,0.9999670023498766,7
413,extreme_combination,Extreme combination #18,0.3569135660658724,0.3347564892415689,0.9999669414683012,7
414,extreme_combination,Extreme combination #19,0.45493184447982593,0.42926445038185623,0.9998625696462113,7
415,extreme_combination,Extreme combination #20,0.5636067849503006,0.5371899512865749,0.9999440126630361,7
416,extreme_combination,Extreme combination #21,0.45901573698858666,0.43871457986996504,0.9999873536535233,7
417,extreme_combination,Extreme combination #22,0.4031809294097691,0.3850457721663939,0.9999479398211406,7
418,extreme_combination,Extreme combination #23,0.4913813070915322,0.463683817763493,0.999600764043862,7
419,extreme_combination,Extreme combination #24,0.5102610675473036,0.492599740272474,0.9999964355272368,7
420,extreme_combination,Extreme combination #25,0.48720913695675944,0.45225964087552756,0.9994362432626076,7
421,extreme_combination,Extreme combination #26,0.3699176581444176,0.34716380809139663,0.9998302945168689,7
422,extreme_combination,Extreme combination #27,0.3790053680810767,0.3445294996141339,0.9990442881244235,7
423,extreme_combination,Extreme combination #28,0.4603361396829948,0.4366862696082338,0.9999002134718467,7
424,extreme_combination,Extreme combination #29,0.514920629505165,0.4853812306048191,0.9998187435849104,7
425,extreme_combination,Extreme combination #30,0.4525618552085661,0.41847258375616336,0.999480465427041,7
426,extreme_combination,Extreme combination #31,0.5666676656560825,0.5492280590366885,0.9999794571758684,7
427,extreme_combination,Extreme combination #32,0.4975689560825148,0.47127650772402013,0.9999237873489619,7
428,extreme_combination,Extreme combination #33,0.42148835920946137,0.40307002784693857,0.9999920330510577,7
429,extreme_combination,Extreme combination #34,0.49938937235944625,0.47182736071039255,0.9997557206079364,7
430,extreme_combination,Extreme combination #35,0.525544666307641,0.5056420918458963,0.9999776335844217,7
431,extreme_combination,Extreme combination #36,0.605308517597526,0.588638132744865,0.9999726121186541,7
432,extreme_combination,Extreme combination #37,0.40939215749807717,0.3903014030469456,0.999986141102454,7
433,extreme_combination,Extreme combination #38,0.447686735265024,0.42339838274323127,0.9998847670358373,7
434,extreme_combination,Extreme combination #39,0.4657209889644698,0.445891676662149,0.9999813629947312,7
435,extreme_combination,Extreme combination #40,0.5690790054268842,0.543556287352097,0.999914474261459,7
436,extreme_combination,Extreme combination #41,0.52339243890007,0.5029168133781504,0.9999803151567903,7
437,extreme_combination,Extreme combination #42,0.6002855735485244,0.5756677353557957,0.9998066261177883,7
438,extreme_combination,Extreme combination #43,0.5257957615601133,0.5077024849783371,0.999994395120666,7
439,extreme_combination,Extreme combination #44,0.4747935584230094,0.4551902710989874,0.9999913517831374,7
440,extreme_combination,Extreme combination #45,0.476631089842406,0.45765911683028143,0.9999512012582272,7
441,extreme_combination,Extreme combination #46,0.4896228452577788,0.46651809213481743,0.9998485505057033,7
442,extreme_combination,Extreme combination #47,0.41672723191478517,0.3976910681293292,0.9999359423163696,7
443,extreme_combination,Extreme combination #48,0.4723598347817174,0.44448970913363495,0.9997204920800868,7
444,extreme_combination,Extreme combination #49,0.4464724688606304,0.4262118314872299,0.9999414967860503,7
445,extreme_combination,Extreme combination #50,0.5283515468761448,0.5062896103147825,0.9999201691825874,7
446,anti_correlated,Anti-correlated: polyphony vs glide_rate,0.3169739246368408,0.1697034239768982,1.5175087451934814,7
447,anti_correlated,Anti-correlated: polyphony vs unison,0.32097548246383667,0.17140048742294312,1.51759672164917,7
448,anti_correlated,Anti-correlated: note_trigger_mode vs glide_rate,0.3461633026599884,0.2816464304924011,3.0739293098449707,7
449,anti_correlated,Anti-correlated: arp_range vs arp_mode,0.3500444293022156,0.2758426368236542,2.937845230102539,7
450,anti_correlated,Anti-correlated: amp_env_attack vs amp_env_release,0.36289548873901367,0.2677803933620453,2.360243320465088,7
451,anti_correlated,Anti-correlated: amp_env_velocity vs osc1_shape_mod,0.3888501524925232,0.6381618976593018,5.735946178436279,7
452,anti_correlated,Anti-correlated: amp_env_velocity vs osc1_fm_mod_source,0.3889226019382477,0.6363697052001953,5.735785961151123,7
453,anti_correlated,Anti-correlated: amp_env_velocity vs osc2_sync_mod_source,0.38772958517074585,0.6361216902732849,5.73573112487793,7
454,anti_correlated,Anti-correlated: amp_env_velocity vs osc_2_fine_tune,0.3940631151199341,0.6451785564422607,5.735962390899658,7
455,anti_correlated,Anti-correlated: amp_env_velocity vs noise_volume,0.3932526707649231,0.6405462622642517,5.736029148101807,7
456,outlier_combination,Outlier combination #1,0.3630417585372925,0.2553204596042633,2.177433967590332,7
457,outlier_combination,Outlier combination #2,0.3940127491950989,0.49587076902389526,4.6261091232299805,7
458,outlier_combination,Outlier combination #3,0.4096137583255768,0.49873971939086914,3.7238872051239014,7
459,outlier_combination,Outlier combination #4,0.41052865982055664,0.558534562587738,4.626284599304199,7
460,outlier_combination,Outlier combination #5,0.40653133392333984,0.8586299419403076,6.891109943389893,7
461,outlier_combination,Outlier combination #6,0.31773295998573303,0.15545620024204254,0.9687498211860657,7
462,outlier_combination,Outlier combination #7,0.3714735209941864,0.3094305396080017,2.9514145851135254,7
463,outlier_combination,Outlier combination #8,0.3067074716091156,0.14220726490020752,0.8923492431640625,7
464,outlier_combination,Outlier combination #9,0.33449214696884155,0.19184088706970215,1.5174882411956787,7
465,outlier_combination,Outlier combination #10,0.36308184266090393,0.27561283111572266,2.179407835006714,7
466,outlier_combination,Outlier combination #11,0.44252803921699524,0.8594717979431152,6.049765586853027,7
467,outlier_combination,Outlier combination #12,0.4202445149421692,0.5059137940406799,3.3950421810150146,7
468,outlier_combination,Outlier combination #13,0.3347511291503906,0.19290943443775177,1.82625412940979,7
469,outlier_combination,Outlier combination #14,0.3509903848171234,0.2915514409542084,3.1484692096710205,7
470,outlier_combination,Outlier combination #15,0.3387778401374817,0.22236914932727814,2.2789523601531982,7
471,outlier_combination,Outlier combination #16,0.4100422263145447,0.6830900311470032,5.736014366149902,7
472,outlier_combination,Outlier combination #17,0.43597355484962463,0.8108220100402832,6.050199508666992,7
473,outlier_combination,Outlier combination #18,0.41871851682662964,0.7573872804641724,6.146413326263428,7
474,outlier_combination,Outlier combination #19,0.41679802536964417,0.6873676776885986,5.5174031257629395,7
475,outlier_combination,Outlier combination #20,0.3332206904888153,0.19133752584457397,1.8012540340423584,7
